6040, -0.498629, 0.471905, -1.05, 0.330172, -0.400897, -0.0662804, -0.0567401, 0.570524, 0.016698, 0.41344, -0.120379, 0.261263, -0.40462, 0.156487, 0.808569, -0.560225, -0.0369014, 0.0116767, 0.98067, 0.172713
6039, -0.393184, 0.187434, -0.721149, 0.295265, -0.118971, 0.109195, -0.417888, -0.0211708, 0.374305, 0.209152, -0.0188964, 0.677471, -0.497418, 0.45824, 0.217682, -0.909484, 0.433942, -0.0810523, 0.757808, 0.172143
6038, 0.0844858, 0.564417, -0.744922, 0.714272, -0.551976, -0.165071, -0.644403, 0.411127, 0.335008, 0.686846, 0.1032, 0.260243, -0.574914, 0.252807, 0.121339, -0.865324, 0.181029, -0.103035, 0.498755, -0.0633134
6037, -0.464781, 0.125882, -0.626967, 0.515423, -0.256371, -0.21534, -0.241342, 0.186163, 0.0669068, -0.000802339, -0.025357, 0.404177, -0.667623, 0.53504, 0.276609, -0.542399, 0.125936, -0.0702398, 0.862037, -0.13247
6036, -0.354418, 0.581658, -0.710377, 0.273637, -0.0329053, 0.0534606, -0.037361, 0.264513, 0.321751, -0.18875, -0.263331, 0.556009, -0.611983, 0.145964, 0.511172, -0.669774, 0.0500078, 0.327375, 0.766699, 0.167354
6035, -0.0283168, 0.263606, -1.24206, 0.574725, 0.0727488, 0.00551797, -0.347308, -0.149304, 0.198052, -0.216346, 0.291619, 0.0462712, -0.318152, -0.302656, -0.625827, -0.521268, 0.119867, 0.225177, 1.1001, 0.702905
6034, -0.10918, 0.201776, -0.720402, 0.219401, 0.0184216, 0.157342, 0.0305258, 0.702264, 0.600166, -0.000144773, -0.176413, 0.835304, -0.699797, 0.497141, 0.55837, -1.02585, -0.417468, -0.445576, 0.351694, -0.00765929
6033, -0.134139, 0.0902804, -0.725435, 0.0776823, -0.408377, 0.483424, -0.508563, 0.536577, 0.390632, 0.0639613, -0.154481, 0.860629, -0.635226, 0.49687, 0.12905, -1.00511, 0.452594, 0.306584, 0.418892, 0.0468499
6032, -0.0298637, 0.554107, -0.907851, 0.339539, -0.234287, 0.130234, -0.0349095, 0.387768, 0.331854, 0.485216, -0.0928945, 0.169824, -0.929247, -0.222652, 0.352664, -0.761195, 0.104246, 0.369068, 0.982587, 0.374624
6031, -0.495849, -0.380339, -0.546203, 0.286973, 0.0762368, 0.521731, -0.702599, 0.219637, 0.382524, -0.20122, -0.586023, 1.21096, -0.486431, 0.515987, -0.759533, -1.13797, 0.456352, -0.504016, 0.0294381, -0.0885116
6030, -0.646743, 0.642846, -0.86107, 0.466348, 0.188864, -0.103125, -0.389874, 0.302291, -0.0915339, -0.080641, -0.187359, 0.767264, -1.03973, 0.40788, -0.420749, -0.685135, 0.330294, 0.852452, 0.171269, 0.328796
6029, -0.275736, 0.625805, -0.656391, 0.0513118, -0.472552, -0.0456134, -0.0513248, 0.370753, -0.0371014, 0.163825, 0.0198487, 0.402031, -0.96302, 0.720177, 0.492125, -1.19733, 0.500558, -0.383897, 0.621926, -0.230532
6028, -0.514471, 0.48771, -0.752742, 0.54858, -0.19867, 0.268399, -0.294357, 0.331289, 0.335379, -0.04345, 0.194102, 0.262517, -0.594314, 0.708744, -0.209438, -0.860754, 0.243678, -0.108391, 0.0127561, -0.0421007
6027, -0.454701, 0.847866, -0.694789, 0.731285, -0.338297, 0.0742344, -0.264673, 0.230048, -0.253252, 0.202087, -0.0947051, 1.30677, -0.944952, 0.749275, -0.0391007, -0.445619, 0.101395, -0.578386, 0.0619222, 0.0420854
6026, -0.331321, 0.558444, -0.608719, 0.678568, -0.604357, 0.000748513, -0.260144, 0.244332, 0.319847, 0.135538, -0.06948, 0.443587, -0.705017, 0.353571, 0.18203, -0.653833, 0.125562, 0.827601, 0.475352, -0.0321817
6025, -0.453821, 0.303785, -0.780947, 0.405038, 0.173849, 0.236486, -0.0111847, 0.233909, 0.340216, -0.216498, 0.168672, 0.918966, -0.605983, 0.319156, 0.470586, -0.989732, 0.422168, 0.0836508, 0.821561, 0.183671
6024, -0.305008, 0.165189, -0.868004, 0.166111, -0.658277, 0.294323, -0.591478, 0.167791, -0.0890226, 0.186554, -0.0474059, 0.789721, -0.942806, 0.526019, -0.135914, -0.871688, 0.367652, 0.333284, 0.126986, -0.0340474
6023, -0.140891, 0.167141, -0.696903, 0.25623, -0.673532, 0.435637, -0.348092, 0.238906, 0.0415635, 0.0926778, 0.103102, 1.03348, -0.893305, 0.58141, -0.0641351, -0.62303, 0.348578, 0.268686, 0.204671, -0.699917
6022, -0.159351, 0.108337, -0.835095, 0.50506, -0.160335, 0.169778, -0.0525657, -0.130397, 0.197907, 0.245444, -0.334744, 0.822872, -0.884502, 0.584729, -0.0242577, -0.309092, -0.465656, 0.21052, 0.845215, 0.204866
6021, -0.591512, 0.132517, -0.547938, 0.497477, -0.432087, 0.128111, 0.202378, 0.447624, 0.0974564, -0.0725841, 0.305172, 0.94286, -0.593222, 0.535384, -0.0542112, -0.352832, 0.127854, -0.135763, 0.691475, -0.13534
6020, -0.153239, 0.378873, -0.904335, 0.617647, -0.550235, 0.0332894, -0.289678, 0.189708, 0.160133, 0.300049, 0.057137, 0.635033, -0.516484, 0.293438, 0.201022, -0.866807, -0.235371, 0.293056, 0.991769, 0.0612221
6019, -0.271412, 0.787169, -0.853182, -0.0795016, -0.215794, -0.0717976, -0.555192, 0.234298, 0.0712941, -0.120155, -0.237131, 0.850129, -0.669134, 0.4806, -0.419975, -0.867038, 0.388328, 0.558026, 0.300536, -0.256357
6018, 0.153862, 0.817305, -0.710921, 0.426001, -0.169785, 0.255464, -0.195037, 0.574645, 0.0747782, 0.184964, -0.131328, 0.710201, -0.405061, 0.287061, 0.383634, -1.12075, -0.270315, 0.544842, 0.762864, -0.0739565
6017, 0.10229, 0.625805, -0.57022, 0.218775, -0.542312, 0.289998, -0.805087, 0.0736276, -0.143247, 0.0730744, -0.0172187, 0.371614, -0.910895, 0.1776, -0.395363, -0.680786, -0.0288147, -0.328509, 1.07093, 0.0404358
6016, -0.101718, 0.51857, -0.751001, 0.219897, -0.433357, 0.169867, 0.226034, 0.252471, 0.00589996, 0.219789, -0.208304, 0.518046, -0.677705, 0.220001, 0.340636, -0.60188, 0.0222723, 0.303592, 0.526776, 0.122758
6015, -0.0669617, 0.303945, -0.656328, 0.166929, -0.590602, 0.224724, -0.0691006, 0.182715, 0.268962, -0.326966, 0.268395, 0.682714, -0.762938, 0.49175, -0.182693, -0.627935, 0.358501, 0.403652, 0.671224, 0.0155437
6014, -0.247663, 0.263665, -0.866316, 0.207479, -0.547372, 0.118072, -0.153225, 0.353012, 0.12249, 0.269958, -0.266494, 0.56994, -0.617664, -0.121222, 0.577284, -0.860824, 0.0328348, 0.0458746, 0.816092, 0.613745
6013, 0.737745, 0.695565, -0.82878, 0.0999861, -0.532575, 0.00793248, -0.376936, 0.00911013, 0.62947, -0.0171457, -0.372752, 0.223261, -1.01265, -0.194627, 0.442734, -1.29724, 0.229629, 0.336243, 0.511421, 0.200005
6012, -0.0393039, 0.946031, -0.694816, 0.310615, -0.345341, 0.163274, -0.262334, 0.175045, 0.199724, 0.616787, 0.136639, 0.0378855, -0.95532, 0.260991, 0.379003, -0.678866, -0.114729, 0.340306, 0.107604, 0.254708
6011, -0.490455, -0.165805, -0.508364, 0.412542, -0.215858, 0.624935, -0.536421, -0.197204, -0.132018, 0.60747, 0.20884, 1.16507, -0.945059, 0.247451, -0.521804, -0.643161, 0.0881005, -0.0281619, 0.696186, 0.0256815
6010, -0.607647, 0.174651, -0.541971, 0.296182, -0.376754, 0.316399, -0.55345, -0.197969, -0.0283632, -0.00708244, -0.159303, 1.12366, -0.686622, 0.267758, -0.164258, -0.844349, -0.0731148, 0.362993, 0.384889, -0.0787417
6009, -0.0733668, 0.827783, -0.464492, 0.146614, -0.477198, 0.530837, -0.553821, 0.527892, 0.00127682, -0.115337, -0.0140323, 0.574172, -0.864491, 0.190368, -0.0149952, -0.291842, -0.0742036, -0.183863, 0.341872, 0.0365315
6008, -0.421239, 0.240156, -0.4897, 0.645982, -0.451666, 0.499303, -0.566464, -0.205096, 0.223146, 0.167674, -0.0391206, 0.613084, -0.767655, 0.989556, -0.228603, -0.155324, 0.161034, -0.427913, 0.603613, -0.319228
6007, -0.568366, 0.303909, -0.456153, 0.0751656, -0.266377, 0.490157, -0.429339, 0.124841, -0.39086, 0.546485, -0.344318, 1.18972, -0.664132, 0.635309, -0.049489, -0.419481, 0.116309, -0.0901087, 0.22508, 0.208711
6006, 0.00987752, 0.583429, -0.678988, 0.153449, -0.125146, -0.03405, -0.8008, 0.621958, 0.16175, 0.373018, -0.700072, 0.856567, -0.358475, -0.126951, 0.0200672, -0.45612, 0.61236, -0.168788, 0.453958, -0.0115379
6005, -0.304602, 0.253271, -0.719327, 0.155134, -0.0796503, -0.281351, -0.949069, 0.212009, 0.250962, 0.193055, -0.57307, 0.788054, -0.867443, 0.311863, 0.0254215, -0.715468, 0.341491, 0.117047, 0.636917, 0.225841
6004, -0.360035, 0.32057, -0.702014, 0.588245, -0.476515, 0.0754099, -0.48598, 0.178387, -0.00178319, 0.179775, -0.18608, 0.791167, -0.304175, 0.223658, -0.538074, -0.799733, -0.0264395, 0.0912544, 0.66072, 0.0583447
6003, -0.275882, 0.541418, -0.781948, 0.614794, -0.213848, 0.0415071, -0.344375, 0.34113, 0.39001, -0.0662548, -0.0537918, 0.502218, -0.622448, 0.12784, 0.556518, -0.839033, 0.540608, -0.0409631, 0.624655, 0.32605
6002, -0.222377, 0.327663, -0.682886, 0.263672, -0.614938, 0.297799, -0.468933, -0.0307857, 0.48209, -0.285941, 0.10435, 0.751204, -0.659802, 0.160063, 0.731789, -0.78564, 0.344721, 0.0501352, 0.589431, 0.0125322
6001, -0.10526, 0.610928, -0.910297, 0.41138, -0.371574, 0.0395614, -0.274988, 0.312779, 0.00312108, -0.0304724, -0.16755, 0.650914, -0.488526, 0.320287, 0.224394, -0.806826, -0.0261818, -0.0126185, 0.84279, 0.0688377
6000, -0.541426, 0.2289, -0.408617, 0.450027, -0.464951, 0.49454, -0.675968, 0.126741, 0.198818, 0.22055, -0.0167456, 0.73039, -0.711243, 0.324871, -0.0563756, -0.49404, -0.101232, 0.0111395, 0.647965, -0.0267428
5999, -0.081087, 0.534021, -1.0085, 0.426925, -0.408616, -0.450528, 0.106527, 0.494545, 0.518846, 0.630899, -0.293616, 0.198188, -0.776821, -0.055806, 0.851136, -0.672632, -0.227065, -0.320335, 0.284729, 0.173622
5998, -0.0574148, 0.639075, -0.518654, 0.337529, -0.315737, 0.110011, -0.321898, 0.333551, 0.201459, -0.304595, 0.327703, 0.534978, -0.482541, 0.241519, 0.31961, -0.450207, -0.0509325, -0.0130027, 0.941802, -0.0367577
5997, -0.738933, 0.33321, -0.702199, 0.515019, -0.308038, -0.302604, -0.454803, 0.47468, 0.261981, -0.178646, -0.0735804, 0.817907, -1.0019, 0.298987, 0.0674219, -1.04225, -0.0702179, -0.210727, 0.42567, -0.00774017
5996, -0.397305, 0.28607, -0.695104, 0.182164, -0.156638, 0.132591, -0.568728, 0.111118, -0.0681017, 0.31177, -0.171586, 0.760137, -0.773085, 0.103023, -0.0201585, -1.13713, 0.371537, 0.0230579, 0.833045, -0.0660835
5995, -0.187858, 0.0295476, -0.78031, 0.566348, -0.6797, 0.210704, -0.582672, 0.122111, -0.0452614, -0.145705, 0.520878, 0.896433, -0.670216, 0.429702, 0.00588789, -0.771404, 0.530809, -0.0152601, 0.604322, 0.706387
5994, -0.466958, 0.160988, -0.904239, 0.554365, -0.280415, 0.373364, -0.271598, 0.266237, -0.139707, 0.0654316, -0.536621, 0.750298, -0.837745, 0.589889, -0.487591, -0.772534, 0.0111841, -0.104727, 0.605577, 0.371049
5993, -0.110832, 0.0946632, -1.12154, 0.0465599, -0.477729, 0.157386, -0.170016, -0.00206765, -0.0443558, 0.0242739, -0.326307, 0.681446, -0.520668, -0.259867, 0.365196, -0.714315, 0.175452, 0.077125, 0.428538, -0.120682
5992, -0.7709, 0.892823, -0.454619, 0.3471, 0.101789, 0.452693, -0.167257, 0.364481, 0.225347, -0.0342709, 0.0219877, 0.543455, -0.828449, 0.527291, -0.272121, -0.70033, 0.170393, 0.152286, 0.316041, -0.105189
5991, 0.28899, 0.519791, -0.924973, 0.0970567, 0.248514, 0.101259, -0.430439, -0.0403103, -0.16807, 0.336063, 0.163693, 0.622319, -0.194739, -0.0490042, 0.307273, -1.50978, 0.307146, 0.481313, 0.587915, 0.12591
5990, -0.410659, 0.402188, -0.590178, 0.489938, -0.43212, -0.257791, -0.021433, 0.334187, 0.540937, 0.15844, -0.146324, 0.400901, -0.682223, -0.0728857, 0.579446, -0.899834, 0.20175, -0.099178, 0.292789, 0.166864
5989, 0.367792, 0.689945, -0.828498, 0.0171405, 0.000441374, 0.0859108, -0.746716, -0.139982, -0.261914, 0.0739778, -0.0778186, 1.33538, -1.10105, 0.628504, -0.341069, -0.674568, 0.281151, -0.168005, 0.463996, 0.5345
5988, -0.473243, 0.547639, -0.710966, 0.0168995, -0.328973, 0.0185562, -0.401062, 0.175183, 0.0964501, 0.211794, -0.00605959, 0.094043, -1.21146, -0.0949497, 0.518004, -0.471173, -0.24032, -0.138382, 0.267996, 0.387782
5987, 0.138571, 0.397506, -1.21447, 0.408741, 0.0980016, -0.185122, -0.00583139, 0.242691, 0.487813, -0.43254, -0.270723, 0.107275, -0.789947, 0.00891846, 0.698207, -0.547154, -0.289364, -0.0367087, 0.850345, 0.0398838
5986, 0.174853, 0.607601, -0.937816, 0.386088, -0.863565, -0.0369258, -0.0914124, 0.261783, 0.240493, 0.34074, -0.0108358, 0.554806, -0.678353, 0.340772, -0.216025, -1.05842, 0.37222, 0.148494, 0.612691, 0.313018
5985, -0.496002, 0.414327, -0.406911, 0.324685, -0.190108, 0.1416, -0.15856, 0.0237383, 0.357663, 0.306213, -0.173107, 0.643778, -0.888975, 0.0747476, 0.0281557, -0.930234, 0.106891, 0.495312, 0.767396, -0.178172
5984, -0.559531, 0.409009, -1.15349, 0.0230633, -0.129571, 0.458618, -0.215638, -0.0716589, 0.0697987, 0.300292, 0.0765791, 0.863404, -1.14333, 0.0678954, 0.131735, -0.771305, -0.254246, 0.49233, 0.650816, 0.0962459
5983, -0.546509, -0.182689, -0.221215, 0.4228, -0.369019, -0.279731, -0.87114, -0.00350519, 0.0863819, 0.521897, -0.343691, 1.31388, -0.659529, 0.456913, 0.0751251, -0.676034, 0.268007, 0.107057, 0.476258, 0.666946
5982, -0.14477, 0.222487, -0.432814, 0.5614, -0.174897, 0.490777, -0.490903, -0.0531569, -0.166774, 0.184548, 0.127623, 0.898011, -1.12048, 0.449888, -0.397756, -0.423663, 0.0565072, 0.00428272, 0.400308, -0.313328
5981, -0.291589, 0.400246, -0.740293, 0.308956, -0.710615, 0.236101, -0.14369, -0.0928006, 0.748119, 0.755053, -0.137541, 0.294842, -0.741005, -0.663007, 0.526441, -0.580391, 0.315644, 0.0184011, 0.680916, -0.256758
5980, -0.630966, 0.393868, -0.444542, 0.234988, 0.0925966, 0.139495, -0.429244, 0.18346, -0.0217217, 0.114808, -0.0764971, 0.739573, -0.777797, 0.356411, 0.244311, -0.671172, 0.34011, -0.138748, 0.667865, 0.308591
5979, -0.449171, 0.241885, -0.435754, 0.405522, -0.270252, -0.293212, 0.336406, -0.0682735, 0.495163, -0.227473, -0.208733, 0.633912, -0.998045, 0.717125, 0.417294, -0.556267, 0.103844, 0.269568, 0.781347, -0.288691
5978, -0.195832, 0.560119, -0.953885, -0.0940662, 0.180223, 0.468056, -0.217496, 0.316301, 0.370361, 0.270754, 0.442405, 0.82419, -0.380588, 0.18094, 0.436927, -0.195017, 0.969124, 0.449664, 0.889227, -0.479297
5977, -0.296352, 0.903714, -0.464251, 0.0912456, -1.00633, 0.129208, 0.151151, -0.0235673, 0.00521144, -0.169693, -0.0819349, 0.605847, -0.698041, 0.638729, 0.126239, -0.653994, -0.124096, 0.134173, 0.846231, 0.0541626
5976, 0.286256, 0.66863, -0.849845, -0.156378, -0.51709, -0.406763, -0.395285, 0.465573, 0.591282, 0.276756, -0.414837, 0.180579, -0.271627, 0.307438, 0.140997, -1.03979, 0.146257, 0.389401, 0.55475, -0.217486
5975, 0.0570394, 0.175138, -0.514351, 0.196278, -0.754394, -0.117216, -0.753415, 0.545972, 0.0190459, 0.142466, 0.13039, 0.609804, -0.801464, 0.252361, 0.00493127, -0.739473, 0.347157, 0.594077, 0.868199, -0.30301
5974, -0.279433, 0.474175, -0.953523, 0.455572, -0.0191283, -0.25744, 0.229192, 0.334184, 0.346432, -0.18424, -0.137686, 0.323377, -0.703696, -0.0641064, 0.871535, -0.707762, -0.0349887, -0.0662794, 0.743971, 0.167018
5973, -0.41034, 0.0529758, -0.882018, 0.765761, -0.153682, 0.599431, -0.470784, 0.282161, 0.178874, 0.220357, -0.210731, 0.695713, -1.21046, 0.955879, -0.610285, -0.550706, 0.194235, 0.158028, 0.0981193, -0.195551
5972, -0.273293, 0.397528, -0.505477, 0.37525, -0.0972732, 0.1344, -0.652477, 0.379713, 0.337863, -0.130355, 0.110971, 0.73804, -0.896326, 0.388983, 0.033224, -0.820015, 0.16489, 0.288889, 0.187177, -0.052653
5971, 0.00523457, 0.0384069, -0.75746, -0.0281362, -0.498835, 0.877052, -0.716441, 0.0498343, 0.0539455, 0.0942542, 0.525712, 0.934175, -0.103446, -0.0847494, 0.00284889, -0.767565, -0.109276, 0.218373, 0.762142, 0.140692
5970, -0.737022, 0.299654, -0.566651, 0.581604, -0.437084, 0.30628, -0.602655, 0.299514, 0.130422, 0.379689, -0.408477, 0.401829, -1.14135, 0.201444, -0.513584, -0.83715, 0.436524, -0.327016, 0.703544, -0.414318
5969, -0.443084, 0.0428067, -0.198897, 0.0618843, -0.0808735, 0.516523, -0.366386, 0.23576, 0.448984, -0.0552621, 0.198948, 0.79414, -1.14553, -0.403715, -0.0136887, -0.788325, 0.574145, 0.0406474, 0.934136, -0.185515
5968, -0.214342, 0.282762, -0.410142, 0.540652, -0.495275, -0.156087, -0.56219, -0.0207722, 0.63368, -0.119844, -0.332466, 0.765576, -0.955174, 0.255758, 0.770223, -0.901263, -0.133669, 0.0634746, 0.465227, -0.206567
5967, 0.113299, 0.615348, -0.777839, 0.418302, -0.0893385, -0.207989, -0.593904, -0.0320625, 0.309749, 0.0513047, 0.522881, 0.536724, -1.03846, 0.461331, 0.210755, -0.797062, 0.021824, -0.303144, 0.740098, -0.0349988
5966, -0.216267, 0.4283, -0.374308, -0.0122883, -0.0836211, 0.0658926, -0.288772, 0.00300387, 0.138975, 0.0952175, 0.366065, 0.405766, -0.684413, 0.350551, 0.417645, -1.15982, -0.112918, -0.0580834, 0.167977, 0.391458
5965, -0.0483171, -0.0672133, -0.681571, 0.198226, -0.210376, 0.0631425, 0.313794, 0.482092, 0.284108, 0.583247, 0.517813, 1.16461, -0.414695, 0.903546, -0.18772, -1.05268, -0.0274187, 0.569887, 0.0379181, 0.0765731
5964, -0.0187185, 0.549141, -0.866507, 0.486429, -0.172367, -0.548627, -0.196057, 0.101988, 0.813822, 0.167205, -0.465318, 0.61449, -0.839614, 0.138978, 0.106429, -0.787959, -0.123703, 0.541495, 0.380628, 0.328663
5963, -0.20204, 0.377669, -1.23963, 0.43593, -0.0259602, -0.494582, 0.0329585, 0.366634, -0.233201, 0.0663096, 0.121278, 0.652717, -0.911966, 0.204591, 0.602982, -0.563788, -0.140332, 0.0606368, 0.204728, 0.562584
5962, -0.408316, 0.199828, -0.652731, 0.607701, -0.784867, 0.213398, -0.126648, 0.000174201, 0.595333, 0.0150229, 0.00427953, 0.630827, -0.76743, 0.515337, -0.0811885, -0.741447, -0.0827629, 0.327001, 0.54437, 0.385983
5961, -0.438073, 0.495022, -0.937439, 0.0470859, -0.324756, 0.0383833, 0.139993, 0.0209378, -0.0197835, 0.287158, -0.26149, 0.758444, -0.774921, 0.222291, 0.326786, -0.826878, -0.367914, 0.23434, 0.218841, 0.331469
5960, -0.0214937, 0.144235, -0.35237, 0.094222, -0.740281, 0.51256, -0.865954, 0.0320969, 0.355421, 0.247993, 0.101203, 0.813148, -0.732732, 0.461067, -0.0478054, -0.961598, 0.644276, -0.15479, 0.583714, 0.0987217
